hotel_id,hotel_name,hotel_url,hotel_rating,hotel_description,city_id,city_name
679,AppartCosy Emplacement Idéal avec Terrasse & Parking Privé,https://www.booking.com/hotel/fr/appartcosy-emplacement-ideal-avec-terrasse-amp-parking-prive.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9uw65tZXNIDVgEaBWIAQGYAQ24ARfIAQzYAQHoAQH4AQOIAgGoAgO4Avz-vMAGwAIB0gIkMjFiMWY0NWYtNWNmZC00OTU0LWJhZWMtMmY2NzZiZjEyZjQ32AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=e86a3d3e13b4092a&srepoch=1745829758&from=searchresults,9.3,"L’hébergement AppartCosy Emplacement Idéal avec Terrasse & Parking Privé se situe à Nîmes, à respectivement 34 km et 44 km de ces lieux d’intérêt : Arènes d'Arles et Gare d'Avignon-Centre. Il propose des équipements tels qu’une connexion Wi-Fi gratuite et une télévision à écran plat. Cet hébergement est installé à 3,4 km de : Parc des expositions de Nîmes. Il possède une terrasse et un parking privé gratuit.  Cet appartement avec climatisation se compose de 1 chambre, d'un salon, d'une cuisine entièrement équipée avec un réfrigérateur et une machine à café, ainsi que de 1 salle de bains avec une douche et des articles de toilette gratuits. Des serviettes et du linge de lit sont à disposition.  Vous séjournerez à respectivement 44 km et 46 km de ces lieux d’intérêt : Palais des Papes d'Avignon et Gare TGV d'Avignon. L'aéroport le plus proche (Aéroport de Nîmes Alès Camargue Cévennes) est à 9 km.",28,Nimes
680,B&B HOTEL Nîmes Centre Arènes,https://www.booking.com/hotel/fr/b-amp-b-nimes-centre-ville.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9uw65tZXNIDVgEaBWIAQGYAQ24ARfIAQzYAQHoAQH4AQOIAgGoAgO4Avz-vMAGwAIB0gIkMjFiMWY0NWYtNWNmZC00OTU0LWJhZWMtMmY2NzZiZjEyZjQ32AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=e86a3d3e13b4092a&srepoch=1745829758&from_sustainable_property_sr=1&from=searchresults,8.4,"Situé à Nîmes, à 950 mètres des arènes, le B&B HOTEL Nîmes Centre Arènes propose une connexion Wi-Fi gratuite.  Les chambres climatisées disposent d’une télévision à écran plat. Leur salle de bains privative est pourvue d'une douche. Vous profiterez d'une vue sur la ville depuis votre chambre. Le linge de lit et du matériel de repassage sont fournis.  L'établissement possède un distributeur automatique.  L'arrêt de tramway Dhuoda se trouve à 2 minutes à pied et vous mènera à l'Arènes de Nîmes et au centre-ville historique.  L'aéroport de Montpellier-Méditerranée est situé à 50 km. Vous bénéficierez d'un parking privé doté de places de stationnement limitées.",28,Nimes
681,"B&B HOTEL Nîmes Ville Active, parking sécurisé gratuit",https://www.booking.com/hotel/fr/b-amp-b-nimes-villes-active.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9uw65tZXNIDVgEaBWIAQGYAQ24ARfIAQzYAQHoAQH4AQOIAgGoAgO4Avz-vMAGwAIB0gIkMjFiMWY0NWYtNWNmZC00OTU0LWJhZWMtMmY2NzZiZjEyZjQ32AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=e86a3d3e13b4092a&srepoch=1745829758&from=searchresults,7.4,"L’B&B HOTEL Nîmes Ville Active, parking sécurisé gratuit vous accueille à Nîmes, à proximité de la sortie 25 de l’autoroute A9 et à 2 km du centre commercial Cap Costières. Vous pourrez profiter d’une terrasse, d’une connexion Wi-Fi gratuite et d’un parking sécurisé.  Chaque chambre climatisée dispose d’un bureau et d’une télévision par satellite à écran plat. Leur salle de bains privative est pourvue d’une baignoire et de toilettes séparées.  Le petit-déjeuner est servi chaque matin moyennant un supplément. L’établissement possède également des distributeurs automatiques de collations et de boissons.  L’HÔTEL B&B Ville Active se trouve à 1,5 km du parc des expositions de Nîmes et à 2,8 km des Jardins de la Fontaine. La cathédrale Notre-Dame et la gare de Nîmes sont toutes deux situées à 3 km.",28,Nimes
682,Best Western Marquis de la Baume,https://www.booking.com/hotel/fr/ha-tel-la-baume.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9uw65tZXNIDVgEaBWIAQGYAQ24ARfIAQzYAQHoAQH4AQOIAgGoAgO4Avz-vMAGwAIB0gIkMjFiMWY0NWYtNWNmZC00OTU0LWJhZWMtMmY2NzZiZjEyZjQ32AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=e86a3d3e13b4092a&srepoch=1745829758&from=searchresults,8.3,"Situé dans le centre de la ville historique de Nîmes, le Best Western Marquis de la Baume occupe une maison de ville du XVIIe siècle, à seulement 3,7 km du parc des expositions de Nîmes et à 650 mètres des arènes. Une connexion est accessible gratuitement.  Les chambres disposent de la climatisation, d'une télévision par satellite à écran plat, d'un minibar, ainsi que d'une bouilloire électrique. Leur salle de bains privative est munie d'une baignoire ou d'une douche, d'un sèche-cheveux et d'articles de toilette gratuits.  Un petit-déjeuner buffet vous sera servi tous les jours dans le confort de votre chambre ou dans le patio intérieur, par beau temps.  L'établissement possède aussi une réception ouverte 24h/24 et un bar.  L'hôtel n'est qu'à 10 minutes à pied du Colisée et de la tour Magne. Un parking public est disponible à proximité.",28,Nimes
683,Bien Loin d'Ici Spa B&B,https://www.booking.com/hotel/fr/bien-loin-d-39-ici-spa-b-amp-b.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9uw65tZXNIDVgEaBWIAQGYAQ24ARfIAQzYAQHoAQH4AQOIAgGoAgO4Avz-vMAGwAIB0gIkMjFiMWY0NWYtNWNmZC00OTU0LWJhZWMtMmY2NzZiZjEyZjQ32AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=e86a3d3e13b4092a&srepoch=1745829758&from_sustainable_property_sr=1&from=searchresults,9.6,"L’établissement Bien Loin d'Ici Spa B&B se situe à Nîmes, à respectivement 8,2 km et 38 km de ces lieux d’intérêt : Parc des expositions de Nîmes et Arènes d'Arles. Offrant une vue sur la piscine, il possède une connexion Wi-Fi gratuite, un jardin avec une piscine extérieure, ainsi qu’un sauna et un bain à remous. Les hébergements sont pourvus de la climatisation et d’un bain à remous.  Un réfrigérateur, un micro-ondes et un minibar sont également à disposition, de même qu’une machine à café et une bouilloire.  Un petit-déjeuner continental, végétarien et végétalien est servi sur place.  L’établissement Bien Loin d'Ici Spa B&B dispose d’un hammam.  Vous pourrez profiter d’une terrasse et d’un barbecue sur place, et pratiquer la randonnée ainsi que le vélo dans les environs.  Vous séjournerez à respectivement 45 km et 46 km de ces lieux d’intérêt : Gare d'Avignon-Centre et Palais des Papes d'Avignon. L'aéroport le plus proche (Aéroport de Nîmes Alès Camargue Cévennes) est à 14 km. Un service de navette aéroport payant peut être assuré par l’établissement.",28,Nimes
684,Campanile Nîmes Centre Mas-Carbonnel,https://www.booking.com/hotel/fr/campanile-nimes-centre-mas-carbonnel.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9uw65tZXNIDVgEaBWIAQGYAQ24ARfIAQzYAQHoAQH4AQOIAgGoAgO4Avz-vMAGwAIB0gIkMjFiMWY0NWYtNWNmZC00OTU0LWJhZWMtMmY2NzZiZjEyZjQ32AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=e86a3d3e13b4092a&srepoch=1745829758&from=searchresults,7.8,"Situé à Nîmes, l’établissement 3 étoiles Campanile Nîmes Centre Mas-Carbonnel propose une connexion Wi-Fi gratuite, une réception ouverte 24h/24 et la presse quotidienne. Les arènes de Nîmes, la Maison Carrée et la gare se trouvent à moins de 20 minutes à pied.  Les chambres sont dotées de la climatisation, d’un plateau/bouilloire ainsi que d’une salle de bains privative pourvue d’une baignoire ou d’une douche.   Une salle de sport est installée à moins d’une minute de marche.  Le Campanile Nîmes Centre Mas-Carbonnel est installé à 45 minutes de route des plages de La Grande Motte et du Grau-du-Roi. Un parking privé sécurisé est proposé moyennant un supplément. Des places de parking gratuites se trouvent dans une rue voisine.",28,Nimes
685,Comfort Aparthotel Nimes Centre,https://www.booking.com/hotel/fr/adagio-access-nimes.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9uw65tZXNIDVgEaBWIAQGYAQ24ARfIAQzYAQHoAQH4AQOIAgGoAgO4Avz-vMAGwAIB0gIkMjFiMWY0NWYtNWNmZC00OTU0LWJhZWMtMmY2NzZiZjEyZjQ32AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=e86a3d3e13b4092a&srepoch=1745829758&from_sustainable_property_sr=1&from=searchresults,8.1,"Le Comfort Aparthotel Nîmes Centre est une résidence respectueuse de l’environnement située à Nîmes. Le parc des expositions vous attend à 1,6 km. Une connexion Wi-Fi gratuite est disponible.  Les spacieux studios et appartements disposent d’une télévision par satellite à écran plat. Ils comprennent une cuisine, un coin repas et une salle de bains privative.  Vous pourrez visiter les arènes de Nîmes à seulement 10 minutes de marche. L’aéroport de Montpellier-Méditerranée, le plus proche, est accessible à 43 km du Comfort Aparthotel Nîmes Centre. Vous pourrez profiter d’un parking privé sur place, sous réserve de disponibilité.  Vous pourrez choisir parmi une large sélection de plats et vous détendre autour d'un délicieux repas.",28,Nimes
686,Hôtel & Spa Vatel,https://www.booking.com/hotel/fr/vatel.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9uw65tZXNIDVgEaBWIAQGYAQ24ARfIAQzYAQHoAQH4AQOIAgGoAgO4Avz-vMAGwAIB0gIkMjFiMWY0NWYtNWNmZC00OTU0LWJhZWMtMmY2NzZiZjEyZjQ32AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=e86a3d3e13b4092a&srepoch=1745829758&from=searchresults,8.4,"L’Hôtel & Spa Vatel vous accueille à 10 minutes de route du centre-ville de Nîmes et à 15 km de l’aéroport de Nîmes Alès Camargue Cévennes. Ce complexe hôtelier 4 étoiles propose un accès gratuit au spa et à la salle de sport, où vous profiterez notamment d’une piscine intérieure chauffée et d’un bain à remous.  Les chambres disposent d’une connexion Internet gratuite et d’une salle de bains privative.  Pendant la Feria, un service de navette pour le centre-ville et les arènes de Nîmes part toutes les 30 minutes de l’hôtel.  Cet hôtel est rattaché à l’école internationale d’hôtellerie et de gestion de Vatel.  Doté d’un parking privé gratuit, l’établissement se trouve à 5 minutes en voiture de l’autoroute E15/A9.",28,Nimes
687,Hôtel De L'Amphithéâtre,https://www.booking.com/hotel/fr/de-l-amphitheatre-nimes.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9uw65tZXNIDVgEaBWIAQGYAQ24ARfIAQzYAQHoAQH4AQOIAgGoAgO4Avz-vMAGwAIB0gIkMjFiMWY0NWYtNWNmZC00OTU0LWJhZWMtMmY2NzZiZjEyZjQ32AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=e86a3d3e13b4092a&srepoch=1745829758&from=searchresults,8.4,"Situé dans la zone piétonne du centre historique de Nîmes, l'Hôtel De L'Amphithéâtre est composé de 2 hôtels particuliers datant des XVIIe et XVIIIe siècles. Il se trouve à quelques pas de l'amphithéâtre romain et du temple de la Maison Carrée.  Décorées de manière personnalisée et avec élégance, les chambres disposent d'une salle de bains privative et d'une télévision à écran plat. Certaines offrent une vue sur la Place du Marché avec une fontaine représentant les symboles de la ville, à savoir un palmier et un crocodile.  Vous trouverez des restaurants, des cafés et des boutiques à quelques pas. La gare de Nîmes vous attend à 10 minutes à pied.",28,Nimes
688,Hôtel Le Pré Galoffre,https://www.booking.com/hotel/fr/lepregaloffrenimes.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9uw65tZXNIDVgEaBWIAQGYAQ24ARfIAQzYAQHoAQH4AQOIAgGoAgO4Avz-vMAGwAIB0gIkMjFiMWY0NWYtNWNmZC00OTU0LWJhZWMtMmY2NzZiZjEyZjQ32AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=e86a3d3e13b4092a&srepoch=1745829758&from=searchresults,8.2,"L’Hôtel Le Pré Galoffre bénéficie d’un emplacement paisible dans un cadre rural à 10 minutes de route du centre de Nîmes. L’établissement possède une piscine extérieure, une terrasse bien exposée et une connexion Wi-Fi gratuite.  Les chambres se trouvent dans un bâtiment provençal traditionnel en pierre. Tous les hébergements disposent de la climatisation et d’une télévision à écran plat.  L’Hotel Galoffre propose chaque jour un grand choix de plats pour le petit-déjeuner, et vous pourrez prendre vos repas au bord de la piscine par beau temps.  Le Pré Galoffre peut assurer un service de location de vélos et de voitures. Des paniers-repas sont également disponibles pour le déjeuner. Vous aurez la possibilité de partir en randonnée et de faire de l’équitation dans les environs.  Un parking est disponible gratuitement sur place si vous voyagez en voiture. Les autoroutes A9 et A54 se trouvent à 4 km. L’aéroport de Nîmes-Alès-Camargue-Cévennes est à 15 minutes de route.  Des conditions différentes et des suppléments peuvent s’appliquer pour les réservations de plus de 4 chambres.",28,Nimes
689,L'éclat doré,https://www.booking.com/hotel/fr/eclat-doree.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9uw65tZXNIDVgEaBWIAQGYAQ24ARfIAQzYAQHoAQH4AQOIAgGoAgO4Avz-vMAGwAIB0gIkMjFiMWY0NWYtNWNmZC00OTU0LWJhZWMtMmY2NzZiZjEyZjQ32AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=e86a3d3e13b4092a&srepoch=1745829758&from=searchresults,9.6,"Possédant une terrasse, l’hébergement L'éclat doré bénéficie d’une situation géographique idéale dans le centre de Nîmes. Cet hébergement est installé à 3,8 km de : Parc des expositions de Nîmes. Il comprend une connexion Wi-Fi gratuite et un service de concierge.  Cet appartement compte 2 chambres, un salon comportant une télévision à écran plat, une cuisine entièrement équipée avec un réfrigérateur et un lave-vaisselle, ainsi que 1 salle de bains avec un sèche-cheveux. Des serviettes et du linge de lit sont mis à votre disposition.  Vous séjournerez à respectivement 34 km et 44 km de ces lieux d’intérêt : Arènes d'Arles et Gare d'Avignon-Centre. L'aéroport le plus proche (Aéroport de Nîmes Alès Camargue Cévennes) est à 10 km.",28,Nimes
690,Les villas du triangle - chambres d'hôtes,https://www.booking.com/hotel/fr/les-villas-du-triangle-chambres-d-39-hotes.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9uw65tZXNIDVgEaBWIAQGYAQ24ARfIAQzYAQHoAQH4AQOIAgGoAgO4Avz-vMAGwAIB0gIkMjFiMWY0NWYtNWNmZC00OTU0LWJhZWMtMmY2NzZiZjEyZjQ32AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=e86a3d3e13b4092a&srepoch=1745829758&from=searchresults,9.1,"Offrant une vue sur le jardin, l’établissement Les villas du triangle - chambres d'hôtes possède une connexion Wi-Fi gratuite et un parking privé gratuit. Il vous accueille à Nîmes, à 4,3 km de ce lieu d’intérêt : Parc des expositions de Nîmes.  Les hébergements sont dotés d’une terrasse, de la climatisation et d’une télévision à écran plat. Leur salle de bains privative comprend une douche et un sèche-cheveux.  Un petit-déjeuner buffet, continental ou sans gluten est servi sur place.  Durant votre séjour, vous pourrez aussi vous détendre dans le jardin.  Vous séjournerez à respectivement 34 km et 41 km de ces lieux d’intérêt : Arènes d'Arles et Gare d'Avignon-Centre. L'aéroport le plus proche (Aéroport de Nîmes Alès Camargue Cévennes) est à 12 km.",28,Nimes
691,Logis NIMOTEL Hôtel Cosy,https://www.booking.com/hotel/fr/nimotel.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9uw65tZXNIDVgEaBWIAQGYAQ24ARfIAQzYAQHoAQH4AQOIAgGoAgO4Avz-vMAGwAIB0gIkMjFiMWY0NWYtNWNmZC00OTU0LWJhZWMtMmY2NzZiZjEyZjQ32AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=e86a3d3e13b4092a&srepoch=1745829758&from_sustainable_property_sr=1&from=searchresults,7.9,"Le Logis NIMOTEL Hôtel Cosy vous accueille à 1 km de l’autoroute A9 et à 10 minutes en voiture du centre-ville de Nîmes. Cet établissement propose une réception ouverte 24h/24, une piscine extérieure sécurisée et une connexion Wi-Fi gratuite.  Ses chambres climatisées sont équipées d’une télévision par satellite à écran plat. Certaines chambres comprennent un plateau/bouilloire.  Le restaurant du Nimotel, Partage, sert une variété de plats traditionnels et de spécialités provençales. Vous trouverez également un bar et une terrasse au bord de la piscine, où vous pourrez vous détendre. Un petit-déjeuner buffet est servi tous les matins.  Si vous souhaitez explorer la région Occitanie en voiture,vous pourrez profiter d’un parking gratuit sur place.",28,Nimes
692,Magnifique T2 centre ville 5 min à pieds des Arènes de Nîmes,https://www.booking.com/hotel/fr/superbe-t2-centre-ville-5-min-a-pieds-des-arenes-de-nimes.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9uw65tZXNIDVgEaBWIAQGYAQ24ARfIAQzYAQHoAQH4AQOIAgGoAgO4Avz-vMAGwAIB0gIkMjFiMWY0NWYtNWNmZC00OTU0LWJhZWMtMmY2NzZiZjEyZjQ32AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=e86a3d3e13b4092a&srepoch=1745829758&from=searchresults,8.9,"Offrant une vue sur le jardin, l’hébergement Magnifique T2 centre ville 5 min à pieds des Arènes de Nîmes se trouve à Nîmes, à respectivement 32 km et 44 km de ces lieux d’intérêt : Arènes d'Arles et Gare d'Avignon-Centre. Cet hébergement est installé à 1,9 km de : Parc des expositions de Nîmes. Vous pourrez profiter d’une connexion Wi-Fi gratuite et d’un parking privé disponible sur place.  Cet appartement avec climatisation se compose de 1 chambre, d'un salon, d'une cuisine entièrement équipée avec un réfrigérateur et une machine à café, ainsi que de 1 salle de bains avec une douche et des articles de toilette gratuits. Une télévision à écran plat est disponible.  Parlant anglais et français, le personnel de la réception se tient en permanence à votre disposition pour toute question.  Vous séjournerez à respectivement 45 km et 47 km de ces lieux d’intérêt : Palais des Papes d'Avignon et Zénith Sud Montpellier. L'aéroport le plus proche (Aéroport de Nîmes Alès Camargue Cévennes) est à 8 km.",28,Nimes
693,Maison Albar Hotels L’Imperator,https://www.booking.com/hotel/fr/imperator-nimes.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9uw65tZXNIDVgEaBWIAQGYAQ24ARfIAQzYAQHoAQH4AQOIAgGoAgO4Avz-vMAGwAIB0gIkMjFiMWY0NWYtNWNmZC00OTU0LWJhZWMtMmY2NzZiZjEyZjQ32AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=e86a3d3e13b4092a&srepoch=1745829758&from=searchresults,9.1,"La Maison Albar Hotels L’Imperator est un hôtel de luxe situé dans la ville de Nîmes, en bordure du jardin de la Fontaine et à moins de 5 minutes à pied du temple romain de la Maison Carrée et du musée Carrée d'Art. Ava Gardner, Ernest Hemingway et le torero El Cordobes figurent parmi les clients de cet hôtel historique.  Les chambres sont décorées dans un style méditerranéen, avec de la pierre naturelle, du marbre et du bois. Dotée d'une douche à l'italienne, chaque chambre comprend également une télévision connectée avec ChromeCast afin que vous puissiez visualiser et partager vos contenus personnels. Certaines donnent sur les jardins de l'hôtel.  La réception est ouverte 24h/24 et 7j/7. L'Imperator met également à votre disposition des équipements bébé et des services pour les enfants. Le Spa by CODAGE propose une piscine intérieure et extérieure, un jacuzzi, une douche sensorielle, un hammam ainsi qu'une gamme complète de massages.  L'Imperator accueille le chef primé Pierre Gagnaire, élu meilleur chef du monde par ses pairs. Les 2 restaurants sur place vous offrent 2 expériences gastronomiques différentes. Le restaurant gastronomique Duende vous fera découvrir des saveurs extraordinaires. La brasserie L'Impé, installée dans le patio de l'hôtel à l'ombre d'un arbre Gingko Biloba, sert une cuisine généreuse et raffinée élaborée à base de produits locaux.  Vous pourrez savourer des cocktails dans un cadre décontracté au bar Hemingway. Un petit-déjeuner continental est proposé tous les matins. Vous aurez la possibilité de le prendre dans votre chambre.  Un parking privé est accessible sur place, sur réservation. La gare TGV de Nîmes se trouve à moins de 2 km de la Maison Albar Hotels L’Imperator.",28,Nimes
694,Mas d'Escattes,https://www.booking.com/hotel/fr/mas-d-39-escattes.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9uw65tZXNIDVgEaBWIAQGYAQ24ARfIAQzYAQHoAQH4AQOIAgGoAgO4Avz-vMAGwAIB0gIkMjFiMWY0NWYtNWNmZC00OTU0LWJhZWMtMmY2NzZiZjEyZjQ32AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=e86a3d3e13b4092a&srepoch=1745829758&from=searchresults,9.7,"L’établissement Mas d'Escattes se trouve à Nîmes (Languedoc-Roussillon), à 8 km de ce lieu d’intérêt : Parc des expositions de Nîmes. Il propose une connexion Wi-Fi gratuite, un barbecue, une piscine extérieure et un parking privé gratuit.  Certains logements disposent également d’une cuisine équipée d’un réfrigérateur, d’un lave-vaisselle et d’un four.  L’établissement Mas d'Escattes sert un petit-déjeuner buffet ou continental.  L’établissement Mas d'Escattes comprend un jardin et une terrasse bien exposée.  Vous séjournerez à respectivement 40 km et 41 km de ces lieux d’intérêt : Gare d'Avignon-Centre et Palais des Papes d'Avignon. L'aéroport le plus proche (Aéroport de Nîmes Alès Camargue Cévennes) est à 15 km.",28,Nimes
695,Nîmes les pins parking privé extérieur lit king size 180,https://www.booking.com/hotel/fr/nimes-les-pins.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9uw65tZXNIDVgEaBWIAQGYAQ24ARfIAQzYAQHoAQH4AQOIAgGoAgO4Avz-vMAGwAIB0gIkMjFiMWY0NWYtNWNmZC00OTU0LWJhZWMtMmY2NzZiZjEyZjQ32AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=e86a3d3e13b4092a&srepoch=1745829758&from=searchresults,9.1,"L’hébergement Nîmes les pins parking privé extérieur lit king size 180 se situe à Nîmes, à respectivement 34 km et 46 km de ces lieux d’intérêt : Arènes d'Arles et Gare d'Avignon-Centre. Vous pourrez pratiquer la randonnée dans les environs. Cet hébergement avec climatisation est installé à 3,8 km de : Parc des expositions de Nîmes. Vous pourrez profiter d’une connexion Wi-Fi gratuite et d’un parking privé disponible sur place.  Cet appartement comprend une télévision à écran plat par câble. La kitchenette est pourvue d’un réfrigérateur, d’un four et d’un micro-ondes. Elle est également dotée d’une machine à café et d’une bouilloire.  Vous séjournerez à respectivement 47 km et 48 km de ces lieux d’intérêt : Palais des Papes d'Avignon et Zénith Sud Montpellier. L'aéroport le plus proche (Aéroport de Nîmes Alès Camargue Cévennes) est à 12 km.",28,Nimes
696,Royal Hôtel,https://www.booking.com/hotel/fr/royal.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9uw65tZXNIDVgEaBWIAQGYAQ24ARfIAQzYAQHoAQH4AQOIAgGoAgO4Avz-vMAGwAIB0gIkMjFiMWY0NWYtNWNmZC00OTU0LWJhZWMtMmY2NzZiZjEyZjQ32AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=e86a3d3e13b4092a&srepoch=1745829758&from=searchresults,8.3,"Situé au cœur de Nîmes, le Royal Hôtel dispose d'un restaurant sur place, La Bodéguita, qui s'ouvre sur la place Assas. L'hôtel se trouve à moins de 3 minutes à pied du temple Maison Carrée et de la galerie d'art moderne Carré d'Art. Une connexion Wi-Fi est disponible gratuitement.  L'établissement accepte les chiens de moins de 10 kg.  Accessible par un escalier, chaque chambre comprend la climatisation, une télévision à écran plat et une vue sur le patio intérieur ou la place Assas. Certains logements comprennent un coin salon, idéal pour se détendre après une journée bien remplie. Les chambres comprennent une salle de bains privative.  Le petit-déjeuner est servi tous les jours et se compose d'une sélection de produits bio frais. Vous pourrez déguster une cuisine espagnole et du poisson à la plancha au restaurant. Vous pourrez déguster des tapas sur la terrasse du bar.  Des soirées tango sont organisées sur la place Assas en juillet et en août. Des spectacles d'art et des expositions sont régulièrement organisés sur la place.  Le parc des expositions de Nîmes se trouve à 2,7 km du Royal Hôtel. L'aéroport de Montpellier-Méditerranée est implanté à 53 km.",28,Nimes
697,SQUARE HOTEL,https://www.booking.com/hotel/fr/square-nimes.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9uw65tZXNIDVgEaBWIAQGYAQ24ARfIAQzYAQHoAQH4AQOIAgGoAgO4Avz-vMAGwAIB0gIkMjFiMWY0NWYtNWNmZC00OTU0LWJhZWMtMmY2NzZiZjEyZjQ32AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=e86a3d3e13b4092a&srepoch=1745829758&from=searchresults,8.6,"L’établissement SQUARE HOTEL vous accueille à Nîmes, à 3,6 km de ce lieu d’intérêt : Parc des expositions de Nîmes. Il comprend un salon commun, une terrasse, des hébergements non-fumeurs, ainsi qu'une connexion Wi-Fi gratuite dans l’ensemble de ses locaux. Cet hôtel 3 étoiles propose une bagagerie. Certains hébergements sont pourvus d’un balcon offrant une vue sur la ville.  Les hébergements sont dotés de la climatisation, d’un bureau, d’une bouilloire, d’un coffre-fort, d’une télévision à écran plat et d’une salle de bains privative avec une douche. Vous profiterez aussi d’une armoire.  L’établissement SQUARE HOTEL sert un petit-déjeuner buffet ou continental.  Le personnel de la réception parle anglais, espagnol et français.  Vous séjournerez à respectivement 34 km et 43 km de ces lieux d’intérêt : Arènes d'Arles et Gare d'Avignon-Centre. L'aéroport le plus proche (Aéroport de Nîmes Alès Camargue Cévennes) est à 9 km.",28,Nimes
